,name,brand,2G,3G,4G,5G,Announced,Status,Weight,Length,Width,Diameter,SIM,Display Type,Display Size,ppi,body ratio,OS,battery_capacity,Price,CPU,ratio,pixel,WLAN,Colors,Sensors,Bluetooth,GPU,Loudspeaker,3.5mm jack,Chipset,Network,Card slot,Storage,RAM
3958,samsung galaxy s21+ 5g,samsung,True,True,True,True,2021.0,Available,200.0,161.5,75.6,7.8,eSIM,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1300 nits (peak)",6.7,394.0,88.3,Android 11,4800.0,387.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Phantom Black, Phantom Silver, Phantom Violet, Phantom Pink, Phantom Gold, Phantom Red","Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE",Mali-G78 MP14 - InternationalAdreno 660 - USA/China,False,False,Exynos 2100 (5 nm) - InternationalQualcomm SM8350 Snapdragon 888 5G (5 nm) - USA/China,"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/200 Mbps, 5G (5+ Gbps DL)",No,128GB,8GB
3959,samsung galaxy s21 5g,samsung,True,True,True,True,2021.0,Available,169.0,151.7,71.2,7.9,eSIM,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1300 nits (peak)",6.2,421.0,87.2,Android 11,4000.0,295.35,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Phantom Gray, Phantom White, Phantom Violet, Phantom Pink","Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE",Mali-G78 MP14 - InternationalAdreno 660 - USA/China,False,False,Exynos 2100 (5 nm) - InternationalQualcomm SM8350 Snapdragon 888 5G (5 nm) - USA/China,"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/200 Mbps, 5G (5+ Gbps DL)",No,128GB,8GB
3960,samsung galaxy a32 5g,samsung,True,True,True,True,2021.0,Available,205.0,164.2,76.1,9.1,Nano-SIM,"TFT LCD, 60Hz (International), 90Hz (SM-A326U, SM-326DL only)",6.5,270.0,81.6,Android 11,5000.0,173.89,8.0,20:9,1152000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Awesome Black, Awesome White, Awesome Blue, Awesome Violet","Fingerprint (side-mounted), accelerometer, gyro, compass","5.0, A2DP, LE",Mali-G57 MC3,True,True,Mediatek Dimensity 720 (7 nm),"GSM / CDMA / HSPA / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A Cat16 1024/75 Mbps, 5G",microSDXC (uses shared SIM slot),64GB,4GB
3961,samsung galaxy m02s,samsung,True,True,True,False,2021.0,Available,196.0,164.2,75.9,9.1,Nano-SIM,PLS LCD,6.5,270.0,81.8,Android 10,5000.0,100.0,8.0,20:9,1152000.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Blue, Red","Accelerometer, proximity",Yes,Adreno 506,True,True,Qualcomm SDM450 Snapdragon 450 (14 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,3GB
3962,samsung galaxy a12,samsung,True,True,True,False,2020.0,Available,205.0,164.0,75.8,8.9,Nano-SIM,PLS LCD,6.5,270.0,82.1,Android 10,5000.0,129.92,8.0,20:9,1152000.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, White, Blue, Red","Fingerprint (side-mounted), accelerometer","5.0, A2DP, LE",PowerVR GE8320,True,True,Mediatek MT6765 Helio P35 (12nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,2GB
3963,samsung galaxy m02,samsung,True,True,True,False,2021.0,Available,206.0,164.0,75.9,9.1,Nano-SIM,PLS LCD,6.5,270.0,81.9,Android 10,5000.0,80.0,4.0,20:9,1152000.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Gray, Blue, Red",Accelerometer,"5.0, A2DP, LE",PowerVR GE8100,True,True,Mediatek MT6739W (28 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,2GB
3964,samsung galaxy a02,samsung,True,True,True,False,2021.0,Available,206.0,164.0,75.9,9.1,Nano-SIM,PLS LCD,6.5,270.0,81.9,Android 10,5000.0,84.93,4.0,20:9,1152000.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Blue",Accelerometer,"5.1, A2DP, LE",PowerVR GE8100,True,True,Mediatek MT6739W (28 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,2GB
3965,samsung galaxy a02s,samsung,True,True,True,False,2020.0,Available,196.0,164.2,75.9,9.1,Nano-SIM,PLS LCD,6.5,270.0,81.8,Android 10,5000.0,77.84,8.0,20:9,1152000.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, White, Red, Blue","Accelerometer, proximity","4.2, A2DP",Adreno 506,True,True,Qualcomm SDM450 Snapdragon 450 (14 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),16GB,1GB
3966,samsung galaxy m21s,samsung,True,True,True,False,2020.0,Available,191.0,159.2,75.1,8.9,Nano-SIM,"Super AMOLED, 420 nits (peak)",6.4,403.0,84.1,Android 10,6000.0,230.0,8.0,5:9,2527200.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Blue, Black","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Mali-G72 MP3,True,True,Exynos 9611 (10nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),64GB,4GB
3967,samsung galaxy m31 prime,samsung,True,True,True,False,2020.0,Available,191.0,159.2,75.1,8.9,Nano-SIM,"Super AMOLED, 420 nits (peak)",6.4,403.0,84.1,Android 10,6000.0,190.0,8.0,5:9,2527200.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Ocean Blue, Space Black, Iceberg Blue","Fingerprint (rear-mounted), accelerometer, gyro, compass","5.0, A2DP, LE",Mali-G72 MP3,True,True,Exynos 9611 (10nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),128GB,6GB
3968,samsung galaxy f41,samsung,True,True,True,False,2020.0,Available,191.0,159.2,75.1,8.9,Nano-SIM,"Super AMOLED, 420 nits (peak)",6.4,403.0,84.1,Android 10,6000.0,200.0,8.0,5:9,2527200.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Fusion Black, Fusion Blue, Fusion Green","Fingerprint (rear-mounted), accelerometer, gyro, compass","5.0, A2DP, LE",Mali-G72 MP3,True,True,Exynos 9611 (10nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),64GB,6GB
3969,samsung galaxy tab active3,samsung,True,True,True,False,2020.0,Available,426.0,213.8,126.8,9.9,Nano-SIM,PLS LCD,8.0,283.0,68.5,Android 10,5050.0,600.0,8.0,16:10,2304000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",Black,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Mali-G72 MP18,False,True,Exynos 9810 (10 nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),64GB,4GB
3970,samsung galaxy s20 fe 5g,samsung,True,True,True,True,2020.0,Available,190.0,159.8,74.5,8.4,Nano-SIM,"Super AMOLED, 120Hz, HDR10+",6.5,407.0,84.8,Android 10,4500.0,263.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Cloud Lavender, Cloud Mint, Cloud Navy, Cloud White, Cloud Red, Cloud Orange","Fingerprint (under display, optical), accelerometer, gyro, compass","5.0, A2DP, LE",Adreno 650,False,False,Qualcomm SM8250 Snapdragon 865 5G (7 nm+),"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat19 1800/200 Mbps, 5G",microSDXC (uses shared SIM slot),128GB,6GB
3971,samsung galaxy s20 fe,samsung,True,True,True,False,2020.0,Available,190.0,159.8,74.5,8.4,Nano-SIM,"Super AMOLED, 120Hz, HDR10+",6.5,407.0,84.8,Android 10,4500.0,390.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Cloud Lavender, Cloud Mint, Cloud Navy, Cloud White, Cloud Red, Cloud Orange","Fingerprint (under display, optical), accelerometer, gyro, compass","5.0, A2DP, LE",Mali-G77 MP11 - Version 1Adreno 650 - Version 2,False,False,Exynos 990 (7 nm+) - Version 1Qualcomm SM8250 Snapdragon 865 5G (7 nm+) - Version 2,"GSM / CDMA / HSPA / EVDO / LTE HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat19 1800/200 Mbps",microSDXC (uses shared SIM slot),128GB,6GB
3972,samsung galaxy a42 5g,samsung,True,True,True,True,2020.0,Available,193.0,164.4,75.9,8.6,Nano-SIM,Super AMOLED,6.6,266.0,84.3,Android 10,5000.0,166.6,8.0,20:9,1152000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Prism Dot Black, Prism Dot White, Prism Dot Gray","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Adreno 619,True,True,Qualcomm SM7225 Snapdragon 750 5G (8 nm),"GSM / HSPA / LTE / 5G HSPA, LTE-A, 5G",microSDXC (uses shared SIM slot),128GB,4GB
3973,samsung galaxy tab a7 10 4 (2020),samsung,True,True,True,False,2020.0,Available,476.0,247.6,157.4,7.0,Nano-SIM,TFT LCD,10.4,224.0,79.0,Android 10,7040.0,240.0,8.0,5:3,2400000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Dark Gray, Silver, Gold","Accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Adreno 610,False,True,Qualcomm SM6115 Snapdragon 662 (11 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/50 Mbps",microSDXC,32GB,3GB
3974,samsung galaxy m51,samsung,True,True,True,False,2020.0,Available,213.0,163.9,76.3,9.5,Nano-SIM,Super AMOLED Plus,6.7,393.0,86.7,Android 10,7000.0,470.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Celestial Black, Electric Blue, White","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Adreno 618,True,True,Qualcomm SDM730 Snapdragon 730G (8 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps",microSDXC (dedicated slot),128GB,6GB
3975,samsung galaxy a51 5g uw,samsung,True,True,True,True,2020.0,Available,188.8,158.8,73.4,8.6,Nano-SIM,Super AMOLED,6.5,405.0,87.5,Android 10,4500.0,470.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Prism Bricks Blue,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Adreno 620,True,True,Qualcomm SM7250 Snapdragon 765G 5G (7 nm),"GSM / HSPA / LTE / 5G HSPA, LTE-A, 5G",microSDXC (uses shared SIM slot),128GB,6GB
3976,samsung galaxy z fold2 5g,samsung,True,True,True,True,2020.0,Available,282.0,,128.2,6.9,eSIM,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,373.0,88.6,Android 10,4500.0,960.0,8.0,,3903744.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Bronze, Mystic Black, Thom Browne Edition, Aston Martin Racing Edition","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE, aptX HD",Adreno 650,False,False,Qualcomm SM8250 Snapdragon 865 5G+ (7 nm+),"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/200 Mbps, 5G",No,256GB,12GB
3977,samsung galaxy note20 ultra 5g,samsung,True,True,True,True,2020.0,Available,208.0,164.8,77.2,8.1,eSIM,"Dynamic AMOLED 2X, 120Hz, HDR10+",6.9,496.0,91.7,Android 10,4500.0,409.04,8.0,3:9,4446720.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Bronze, Mystic Black, Mystic White","Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE, aptX",Mali-G77 MP11 - GlobalAdreno 650 - USA,False,False,Exynos 990 (7 nm+) - GlobalQualcomm SM8250 Snapdragon 865 5G+ (7 nm+) - USA,"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/200 Mbps, 5G",microSDXC (uses shared SIM slot),128GB,12GB
3978,samsung galaxy note20 ultra,samsung,True,True,True,False,2020.0,Available,208.0,164.8,77.2,8.1,eSIM,"Dynamic AMOLED 2X, 120Hz, HDR10+",6.9,496.0,91.7,Android 10,4500.0,1250.0,8.0,3:9,4446720.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Bronze, Mystic Black, Mystic White","Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE, aptX",Mali-G77 MP11 - GlobalAdreno 650 - USA,False,False,Exynos 990 (7 nm+) - GlobalQualcomm SM8250 Snapdragon 865 5G+ (7 nm+) - USA,"GSM / CDMA / HSPA / EVDO / LTE HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/200 Mbps",microSDXC (uses shared SIM slot),256GB,8GB
3979,samsung galaxy note20 5g,samsung,True,True,True,True,2020.0,Available,192.0,161.6,75.2,8.3,eSIM,"Super AMOLED Plus, HDR10+",6.7,393.0,89.2,Android 10,4300.0,499.95,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Green, Mystic Bronze, Mystic Gray, Mystic Red, Mystic Blue","Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE, aptX",Mali-G77 MP11 - GlobalAdreno 650 - USA,False,False,Exynos 990 (7 nm+) - GlobalQualcomm SM8250 Snapdragon 865 5G+ (7 nm+) - USA,"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/200 Mbps, 5G",No,128GB,8GB
3980,samsung galaxy note20,samsung,True,True,True,False,2020.0,Available,192.0,161.6,75.2,8.3,eSIM,"Super AMOLED Plus, HDR10+",6.7,393.0,89.2,Android 10,4300.0,517.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Green, Mystic Bronze, Mystic Gray, Mystic Red, Mystic Blue","Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE, aptX",Mali-G77 MP11 - GlobalAdreno 650 - USA,False,False,Exynos 990 (7 nm+) - GlobalQualcomm SM8250 Snapdragon 865 5G+ (7 nm+) - USA,"GSM / CDMA / HSPA / EVDO / LTE HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/200 Mbps",No,256GB,8GB
3981,samsung galaxy watch3,samsung,True,True,True,False,2020.0,Available,,46.2,45.0,11.1,eSIM,Super AMOLED,1.4,364.0,,OS 5.5,340.0,119.95,2.0,,129600.0,Wi-Fi 802.11 b/g/n,"Mystic Bronze, Mystic Black, Mystic White","Accelerometer, gyro, heart rate, barometer","5.0, A2DP, LE",Mali-T720,True,False,Exynos 9110 (10 nm),"GSM / HSPA / LTE HSPA, LTE",No,4GB,1GB
3982,samsung galaxy tab s7+,samsung,True,True,True,True,2020.0,Available,575.0,285.0,185.0,5.7,Nano-SIM,"Super AMOLED, 120Hz, HDR10+",12.4,266.0,84.6,Android 10,10090.0,900.0,8.0,16:10,4905600.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Black, Mystic Bronze, Mystic Silver, Phantom Navy","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Adreno 650,False,False,Qualcomm SM8250 Snapdragon 865 5G+ (7 nm+),"GSM / HSPA / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (6CA) Cat20 2000/150 Mbps, 5G",microSDXC (dedicated slot),128GB,6GB
3983,samsung galaxy tab s7,samsung,True,True,True,True,2020.0,Available,498.0,253.8,165.3,6.3,Nano-SIM,"TFT LCD, 120Hz, HDR10+",11.0,274.0,83.6,Android 10,8000.0,700.0,8.0,16:10,4096000.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Black, Mystic Bronze, Mystic Silver, Phantom Navy","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Adreno 650,False,False,Qualcomm SM8250 Snapdragon 865 5G+ (7 nm+),"GSM / HSPA / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (6CA) Cat20 2000/150 Mbps, 5G",microSDXC (dedicated slot),128GB,6GB
3984,samsung galaxy z flip 5g,samsung,True,True,True,True,2020.0,Available,183.0,,73.6,7.2,eSIM,"Foldable Dynamic AMOLED, HDR10+",6.7,425.0,82.5,Android 10,3300.0,800.0,8.0,,2846880.0,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Mystic Grey, Mystic Bronze, Mystic White","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer","5.0, A2DP, LE",Adreno 650,True,False,Qualcomm SM8250 Snapdragon 865 5G+ (7 nm+),"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA 42.2/5.76 Mbps, LTE-A (6CA) Cat20 2000/200 Mbps, 5G",No,256GB,8GB
3985,samsung galaxy m31s,samsung,True,True,True,False,2020.0,Available,203.0,159.3,74.4,9.3,Nano-SIM,Super AMOLED,6.5,405.0,86.1,Android 10,6000.0,300.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Mirage Black, Mirage Blue","Fingerprint (side-mounted), accelerometer, gyro, compass","5.0, A2DP, LE",Mali-G72 MP3,True,True,Exynos 9611 (10nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),128GB,6GB
3986,samsung galaxy m01s,samsung,True,True,True,False,2020.0,Available,168.0,156.9,75.8,7.8,Nano-SIM,PLS LCD,6.2,271.0,80.7,Android 9.0,4000.0,110.0,8.0,19:9,1094400.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Light Blue, Gray","Fingerprint (rear-mounted), accelerometer, proximity","4.2, A2DP, LE",PowerVR GE8320,True,True,Mediatek MT6762 Helio P22 (12 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,3GB
3987,samsung galaxy m01 core,samsung,True,True,True,False,2020.0,Available,150.0,141.7,67.5,8.6,Nano-SIM,PLS LCD,5.3,311.0,74.5,Android 10,3000.0,60.0,4.0,5:9,1065600.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Blue, Red",Accelerometer,"5.0, A2DP, LE",PowerVR GE8100,True,True,Mediatek MT6739 (28 nm),"GSM / HSPA / LTE HSPA 21.1/5.76 Mbps, LTE",microSDXC (dedicated slot),16GB,1GB
3988,samsung galaxy a01 core,samsung,True,True,True,False,2020.0,Available,150.0,141.7,67.5,8.6,Nano-SIM,PLS LCD,5.3,311.0,74.5,Android 10,3000.0,150.0,4.0,5:9,1065600.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Blue, Red",Accelerometer,"5.0, A2DP, LE",PowerVR GE8100,True,True,Mediatek MT6739 (28 nm),"GSM / HSPA / LTE HSPA 21.1/5.76 Mbps, LTE",microSDXC (dedicated slot),16GB,1GB
3989,samsung galaxy a71 5g uw,samsung,True,True,True,True,2020.0,Available,188.0,162.8,75.7,8.4,Nano-SIM,Super AMOLED Plus,6.7,393.0,87.9,Android 10,4500.0,,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Prism Bricks Black,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Adreno 620,True,True,Qualcomm SM7250 Snapdragon 765G 5G (7 nm),"GSM / HSPA / LTE / 5G HSPA, LTE-A, 5G",microSDXC (dedicated slot),128GB,8GB
3990,samsung galaxy m01,samsung,True,True,True,False,2020.0,Available,168.0,147.5,70.9,9.8,Nano-SIM,PLS LCD,5.7,294.0,78.1,Android 10,4000.0,110.0,8.0,19:9,1094400.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Blue, Red","Accelerometer, proximity","4.2, A2DP, LE",Adreno 505,True,True,Qualcomm SDM439 Snapdragon 439 (12 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,3GB
3991,samsung galaxy a21s,samsung,True,True,True,False,2020.0,Available,192.0,163.7,75.3,8.9,Nano-SIM,PLS LCD,6.5,270.0,82.8,Android 10,5000.0,220.0,8.0,20:9,1152000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Black, White, Blue, Red","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Mali-G52,True,True,Exynos 850 (8nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),32GB,2GB
3992,samsung galaxy j2 core (2020),samsung,True,True,True,False,2020.0,Available,154.0,143.4,72.1,8.9,Micro-SIM,PLS LCD,5.0,220.0,66.7,Android 8.1,2600.0,130.0,4.0,16:9,518400.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Gold, Blue","Accelerometer, proximity","4.2, A2DP",Adreno 308,True,True,Qualcomm MSM8917 Snapdragon 425 (28 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),16GB,1GB
3993,samsung galaxy a quantum,samsung,True,True,True,True,2020.0,Available,185.0,162.5,75.5,8.1,Nano-SIM,Super AMOLED Plus,6.7,393.0,88.3,Android 10,4500.0,500.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Prism Cube Black, Prism Cube Sliver, Prism Cube Blue","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Mali-G76 MP5,True,True,"Exynos 980 (8 nm), QRNG security chipset","GSM / HSPA / LTE / 5G HSPA, LTE-A, 5G",microSDXC (dedicated slot),128GB,8GB
3994,samsung galaxy a71 5g,samsung,True,True,True,True,2020.0,Available,185.0,162.5,75.5,8.1,Nano-SIM,Super AMOLED Plus,6.7,393.0,88.3,Android 10,4500.0,,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Prism Cube Black, Prism Cube Sliver, Prism Cube Blue","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Mali-G76 MP5,True,True,Exynos 980 (8 nm),"GSM / CDMA / HSPA / EVDO / LTE / 5G HSPA, LTE-A, 5G",microSDXC (uses shared SIM slot),128GB,6GB
3995,samsung galaxy a51 5g,samsung,True,True,True,True,2020.0,Available,187.0,158.9,73.6,8.7,Nano-SIM,Super AMOLED,6.5,405.0,87.2,Android 10,4500.0,299.99,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Prism Cube Black, Prism Cube White, Prism Cube Pink","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",Mali-G76 MP5,True,True,Exynos 980 (8 nm),"GSM / HSPA / LTE / 5G HSPA, LTE-A, 5G",microSDXC (uses shared SIM slot),128GB,6GB
3996,samsung galaxy a21,samsung,True,True,True,False,2020.0,Available,193.0,167.8,76.7,8.1,Nano-SIM,IPS LCD,6.5,270.0,79.3,Android 10,4000.0,,8.0,20:9,1152000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Black,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","5.0, A2DP, LE",PowerVR GE8320,True,True,Mediatek MT6765 Helio P35 (12nm),"GSM / CDMA / HSPA / EVDO / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,3GB
3997,samsung galaxy tab a 8 4 (2020),samsung,True,True,True,False,2020.0,Available,309.0,202.0,125.2,7.1,Nano-SIM,TFT LCD,8.4,270.0,80.9,Android 10,5000.0,240.0,8.0,16:10,2304000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Mocha,Accelerometer,"5.0, A2DP, LE",Mali-G71 MP2,False,True,Exynos 7904 (14 nm),"GSM / HSPA / LTE HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",microSDXC (dedicated slot),32GB,3GB
3998,samsung galaxy tab s6 lite,samsung,True,True,True,False,2020.0,Available,467.0,244.5,154.3,7.0,Nano-SIM,TFT LCD,10.4,224.0,81.6,Android 10,7040.0,380.0,8.0,5:3,2400000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Chiffon Pink, Angora Blue, Oxford Gray","Accelerometer, proximity, gyro","5.0, A2DP, LE",Mali-G72 MP3,False,True,Exynos 9611 (10nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),64GB,4GB
3999,samsung galaxy m11,samsung,True,True,True,False,2020.0,Available,197.0,161.4,76.3,9.0,Nano-SIM,PLS LCD,6.4,268.0,81.6,Android 10,5000.0,137.13,8.0,5:9,1123200.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Black, Metallic Blue, Violet","Fingerprint (rear-mounted), accelerometer, proximity","4.2, A2DP",Adreno 506,True,True,Qualcomm SDM450 Snapdragon 450 (14 nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),32GB,3GB
4000,samsung galaxy a31,samsung,True,True,True,False,2020.0,Available,185.0,159.3,73.1,8.6,Nano-SIM,Super AMOLED,6.4,411.0,84.9,Android 10,5000.0,126.0,8.0,20:9,2592000.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Prism Crush Black, Prism Crush Blue, Prism Crush Red, Prism Crush White","Fingerprint (under display, optical), accelerometer, gyro, compass","5.0, A2DP, LE",Mali-G52 MC2,True,True,Mediatek MT6768 Helio P65 (12nm),"GSM / HSPA / LTE HSPA, LTE-A",microSDXC (dedicated slot),64GB,4GB
